DATE,year,quarter,REGN,BANK,Bank_Size,ROE,ROA,NIM,CIR,CAR,LTD,NPLR,Z-score,Z-score_RWA,loan_share,deposit_share,dep_to_assets,Leverage,Net_Profit_Margin,Asset_Turnover,Tax_Burder,Н1.0,Н2,Н3,Н4,Н7,sys_importance,SDN-list_2014,SSI-list_2014,SWIFT,SDN-list_2022,SANCTIONS_2014,SANCTIONS_2022,SANCTIONS,Bank_Size_LAG1,ROE_LAG1,ROA_LAG1,NIM_LAG1,CIR_LAG1,CAR_LAG1,LTD_LAG1,NPLR_LAG1,Z-score_LAG1,Z-score_RWA_LAG1,loan_share_LAG1,deposit_share_LAG1,dep_to_assets_LAG1,Leverage_LAG1,Net_Profit_Margin_LAG1,Asset_Turnover_LAG1,Tax_Burder_LAG1,Н1.0_LAG1,Н2_LAG1,Н3_LAG1,Н4_LAG1,Н7_LAG1,SDN-list_2014_LAG1,SSI-list_2014_LAG1,SWIFT_LAG1,SDN-list_2022_LAG1,SANCTIONS_2014_LAG1,SANCTIONS_2022_LAG1,SANCTIONS_LAG1,quarter_2,quarter_3,quarter_4
2023-10-01,2023,3,1049,ХАКАССКИЙ МУНИЦИПАЛЬНЫЙ БАНК,16.48092461998062,5.372153803411133,0.7600581609723178,0.0968719286390466,1.2768793852063458,14.148108724841554,1.4332426405551195,2.024027921606858,6.8326603051356525,14.887524655837105,40.01969542017128,0.2792248450316198,27.922484503161986,7.068082522183184,2.866212848475572,34.4100666683129,73.80061337260359,31.723,82.158,270.503,38.372,88.95851162790697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16.13679649504364,1.860089559369249,0.27131837725621,0.017393373565848,1.332721892403551,14.586307196316572,1.352870201826482,2.702698716326683,6.809496382933536,9.344304684253688,59.88814349291298,0.4426747178854205,44.26747178854205,6.855744819720556,3.156093267099977,8.596652706195686,96.4415294445995,20.117,131.097,232.857,41.419,96.124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False
2024-01-01,2023,4,1049,ХАКАССКИЙ МУНИЦИПАЛЬНЫЙ БАНК,16.592785781382123,7.756636871401336,1.007305681560868,0.1014133778408472,1.3163175218372627,12.986371519785806,1.3618212740593214,1.8508086425344776,6.413534505540478,14.37890667666652,37.97621298948191,0.2788634141122079,27.886341411220787,7.700380344705352,2.7971411899363305,36.01197126498275,76.9537116243703,30.366,129.989,286.17,38.463,88.95851162790697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16.48092461998062,5.372153803411133,0.7600581609723178,0.0968719286390466,1.2768793852063458,14.148108724841554,1.4332426405551195,2.024027921606858,6.8326603051356525,14.887524655837105,40.01969542017128,0.2792248450316198,27.922484503161986,7.068082522183184,2.866212848475572,34.4100666683129,73.80061337260359,31.723,82.158,270.503,38.372,88.95851162790697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True
2025-01-01,2024,4,1049,ХАКАССКИЙ МУНИЦИПАЛЬНЫЙ БАНК,16.5606641682102,9.149990571927043,1.284280438016176,0.1315420282279893,1.5523445171498016,14.035866244020609,1.5278116608456045,1.33309209301346,7.021477483111353,14.667176246244118,40.26213777152381,0.2635281481569512,26.35281481569512,7.12460479898067,3.5077838362687976,36.61230275187809,79.24529797649484,30.718,151.47,334.797,40.623,88.95851162790697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16.592785781382123,7.756636871401336,1.007305681560868,0.1014133778408472,1.3163175218372627,12.986371519785806,1.3618212740593214,1.8508086425344776,6.413534505540478,14.37890667666652,37.97621298948191,0.2788634141122079,27.886341411220787,7.700380344705352,2.7971411899363305,36.01197126498275,76.9537116243703,30.366,129.989,286.17,38.463,88.95851162790697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True
2019-04-01,2019,1,1067,РЕАЛИСТ,16.757068812878686,-17.689251112884214,-2.226890035520599,0.0097454116629888,1.1381737998315458,12.588944672160892,1.963581103598983,3.106659629385402,4.749101612404831,3.5121304764847663,55.824024318374775,0.2842970133296596,28.42970133296596,7.943477599130237,-7.671841878867703,29.026797875678696,104.53764938215318,9.89,94.988,116.871,51.839,490.966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17.3565213589375,9.831732385881518,0.7965937753465213,0.0770237500646432,1.0217208968238636,8.102272764161473,1.3478675385337078,3.7039361334997967,4.078498223886549,5.198498973058551,25.72516556828843,0.1908582619051262,19.085826190512627,12.342215932587068,1.2547557419870583,63.485963737055165,81.93827477028937,10.546,96.218,143.515,46.089,439.566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
2019-07-01,2019,2,1067,РЕАЛИСТ,17.016070017701296,2.4842747866917594,0.2915841473032611,0.0257751537366536,1.0251689331690812,11.737193842858092,1.708983450093759,3.9459459573016296,5.512988586871325,5.120580738984621,38.78463109184988,0.2269456213266551,22.69456213266551,8.519924041371143,0.6762789943528299,43.11595506264315,98.82497514636032,10.881,108.242,101.087,47.774,419.844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16.757068812878686,-17.689251112884214,-2.226890035520599,0.0097454116629888,1.1381737998315458,12.588944672160892,1.963581103598983,3.106659629385402,4.749101612404831,3.5121304764847663,55.824024318374775,0.2842970133296596,28.42970133296596,7.943477599130237,-7.671841878867703,29.026797875678696,104.53764938215318,9.89,94.988,116.871,51.839,490.966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False
2019-10-01,2019,3,1067,РЕАЛИСТ,17.301380466971654,3.2559494893298337,0.2713714553797703,0.0461228501933256,1.018124145391652,8.334633453899992,1.154329311303547,5.754930370005004,3.9442748783146753,5.29601851515366,21.78228122799252,0.1887007547559757,18.870075475597577,11.99812811842462,0.5043125969722462,53.810167941274855,78.15973324865037,11.284,172.812,288.239,50.909,387.562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17.016070017701296,2.4842747866917594,0.2915841473032611,0.0257751537366536,1.0251689331690812,11.737193842858092,1.708983450093759,3.9459459573016296,5.512988586871325,5.120580738984621,38.78463109184988,0.2269456213266551,22.69456213266551,8.519924041371143,0.6762789943528299,43.11595506264315,98.82497514636032,10.881,108.242,101.087,47.774,419.844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False
2020-01-01,2019,4,1067,РЕАЛИСТ,17.434335237686174,10.406316011470052,0.8203206385205442,0.0588730260997052,1.0120014819245051,7.8829110860785905,1.3371084517235574,4.928437573147434,3.988835541387181,5.549444302733104,22.95689004928713,0.1716905612233269,17.169056122332695,12.685668899222064,1.2946301843733352,63.363317835635016,91.02290984825945,11.288,133.655,158.495,44.528,386.514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17.301380466971654,3.2559494893298337,0.2713714553797703,0.0461228501933256,1.018124145391652,8.334633453899992,1.154329311303547,5.754930370005004,3.9442748783146753,5.29601851515366,21.78228122799252,0.1887007547559757,18.870075475597577,11.99812811842462,0.5043125969722462,53.810167941274855,78.15973324865037,11.284,172.812,288.239,50.909,387.562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True
2020-04-01,2020,1,1067,РЕАЛИСТ,17.03363874341977,1.5976629754659384,0.1824963905024058,-0.0007303296640694,0.9937852626393516,11.422708875705348,1.704785547238878,3.2677535640206674,5.318858177716199,6.837852805162994,43.70609218505543,0.2563729628975511,25.63729628975512,8.754490820709552,0.4603972524412971,39.63889652570745,83.71896577053035,14.737,61.005,57.064,48.597,283.613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17.434335237686174,10.406316011470052,0.8203206385205442,0.0588730260997052,1.0120014819245051,7.8829110860785905,1.3371084517235574,4.928437573147434,3.988835541387181,5.549444302733104,22.95689004928713,0.1716905612233269,17.169056122332695,12.685668899222064,1.2946301843733352,63.363317835635016,91.02290984825945,11.288,133.655,158.495,44.528,386.514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
2020-07-01,2020,2,1067,РЕАЛИСТ,17.437249388406375,4.080931296483896,0.4374942584125552,0.0162359045385458,1.0047463323323669,10.720451451596292,1.3650113003105322,4.386996060944851,5.113871700227755,7.582157980486288,36.26806922351921,0.2656979412204751,26.56979412204751,9.327965380143562,0.8281869208071626,52.82554546818575,93.26000227972187,16.106,114.884,92.196,48.356,200.856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17.03363874341977,1.5976629754659384,0.1824963905024058,-0.0007303296640694,0.9937852626393516,11.422708875705348,1.704785547238878,3.2677535640206674,5.318858177716199,6.837852805162994,43.70609218505543,0.2563729628975511,25.63729628975512,8.754490820709552,0.4603972524412971,39.63889652570745,83.71896577053035,14.737,61.005,57.064,48.597,283.613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False
2020-10-01,2020,3,1067,РЕАЛИСТ,17.803906264824015,4.823568070867924,0.3633841007856491,0.0290300762505694,1.007027641016925,7.53351244238301,1.3543759505308972,5.6208280894372775,3.6192787455052575,7.514276637155759,22.40694012639545,0.1654410661796839,16.544106617968392,13.274020686208342,0.574999153386812,63.197327969141256,91.0184531986782,16.032,132.112,156.531,50.875,195.703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17.437249388406375,4.080931296483896,0.4374942584125552,0.0162359045385458,1.0047463323323669,10.720451451596292,1.3650113003105322,4.386996060944851,5.113871700227755,7.582157980486288,36.26806922351921,0.2656979412204751,26.56979412204751,9.327965380143562,0.8281869208071626,52.82554546818575,93.26000227972187,16.106,114.884,92.196,48.356,200.856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False
2021-01-01,2020,4,1067,РЕАЛИСТ,17.938765573136358,9.531890811413747,0.6386971361454419,0.0513812106108549,1.007434712136913,6.700634205551835,1.5127963340464063,5.656938551063833,3.363737360115776,7.782535315329456,19.700307375597564,0.1302244521105062,13.022445211050629,14.923960468867952,0.8712098130374938,73.3115176835083,91.04819015700232,16.342,104.406,153.588,52.897,216.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17.803906264824015,4.823568070867924,0.3633841007856491,0.0290300762505694,1.007027641016925,7.53351244238301,1.3543759505308972,5.6208280894372775,3.6192787455052575,7.514276637155759,22.40694012639545,0.1654410661796839,16.544106617968392,13.274020686208342,0.574999153386812,63.197327969141256,91.0184531986782,16.032,132.112,156.531,50.875,195.703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True
2021-04-01,2021,1,1067,РЕАЛИСТ,17.144550960483436,2.79498377518534,0.4018802972031824,0.0188667869199034,1.025328671699916,14.37862719530574,1.912152213205072,5.828618757889936,6.774151886502211,7.355926509866958,46.586869340267626,0.2436357786715139,24.36357786715139,6.954766866244886,1.5488842112705077,25.94643900937766,91.79146004157052,15.648,94.086,114.006,57.765,204.856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17.938765573136358,9.531890811413747,0.6386971361454419,0.0513812106108549,1.007434712136913,6.700634205551835,1.5127963340464063,5.656938551063833,3.363737360115776,7.782535315329456,19.700307375597564,0.1302244521105062,13.022445211050629,14.923960468867952,0.8712098130374938,73.3115176835083,91.04819015700232,16.342,104.406,153.588,52.897,216.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
2021-07-01,2021,2,1067,РЕАЛИСТ,17.40435705750904,3.709222830558124,0.4159530711280498,0.0265056973290725,1.031323694010151,11.214022185490045,1.9156639902464687,4.150584391502012,5.330210675413039,6.714774945050995,42.03357155709126,0.2194203773266272,21.942037732662723,8.917407005792374,1.0079803887644097,41.26598848197119,82.5770956523647,14.235,44.914,69.327,61.586,238.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17.144550960483436,2.79498377518534,0.4018802972031824,0.0188667869199034,1.025328671699916,14.37862719530574,1.912152213205072,5.828618757889936,6.774151886502211,7.355926509866958,46.586869340267626,0.2436357786715139,24.36357786715139,6.954766866244886,1.5488842112705077,25.94643900937766,91.79146004157052,15.648,94.086,114.006,57.765,204.856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False
2021-10-01,2021,3,1067,РЕАЛИСТ,17.68424456999796,5.886283643002925,0.5079473945490274,0.0496316301922039,1.0264660785149002,8.62933941609879,1.8387659164512835,4.231600101713912,4.187770191059583,6.9425556917736255,27.99863121069352,0.1522686001529184,15.226860015291846,11.588372548359985,1.0004692720589954,50.770914083513695,79.36861204297145,14.64,95.524,109.432,59.377,192.487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17.40435705750904,3.709222830558124,0.4159530711280498,0.0265056973290725,1.031323694010151,11.214022185490045,1.9156639902464687,4.150584391502012,5.330210675413039,6.714774945050995,42.03357155709126,0.2194203773266272,21.942037732662723,8.917407005792374,1.0079803887644097,41.26598848197119,82.5770956523647,14.235,44.914,69.327,61.586,238.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False
2022-01-01,2021,4,1067,РЕАЛИСТ,17.857643930978025,12.176164977017985,0.8716909816065632,0.1110714660822056,1.033986180759483,7.1589945048530845,1.239046848780881,5.9530159183244775,3.680596438625546,6.541869468244262,20.07949082547736,0.1620559452230067,16.20559452230067,13.968442067138056,1.4049726115418903,62.04327219232578,88.13186188873266,13.402,119.603,100.052,58.991,234.854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17.68424456999796,5.886283643002925,0.5079473945490274,0.0496316301922039,1.0264660785149002,8.62933941609879,1.8387659164512835,4.231600101713912,4.187770191059583,6.9425556917736255,27.99863121069352,0.1522686001529184,15.226860015291846,11.588372548359985,1.0004692720589954,50.770914083513695,79.36861204297145,14.64,95.524,109.432,59.377,192.487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True
2023-07-01,2023,2,1067,РЕАЛИСТ,17.929902750146688,12.881925531884123,1.091436810679527,0.1126178521742965,1.0338630355367644,8.47262164323265,1.2418527018600558,3.99378204090062,4.3833667180252585,6.4711722216500025,26.60940466287052,0.2142718264655281,21.42718264655281,11.802722251839626,1.373716167991648,64.15482539428226,87.4479073955792,13.028,74.347,91.971,80.102,231.9022325581396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17.857643930978025,12.176164977017985,0.8716909816065632,0.1110714660822056,1.033986180759483,7.1589945048530845,1.239046848780881,5.9530159183244775,3.680596438625546,6.541869468244262,20.07949082547736,0.1620559452230067,16.20559452230067,13.968442067138056,1.4049726115418903,62.04327219232578,88.13186188873266,13.402,119.603,100.052,58.991,234.854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False
2023-10-01,2023,3,1067,РЕАЛИСТ,18.41058519495555,18.67229742563726,1.0426723939559126,0.1126178521742965,1.0338630355367644,5.584060548030434,1.0363416494561362,5.590255898256773,3.0371416869856884,6.356242727687982,17.609791125505836,0.1699226421590536,16.992264215905358,17.908115275589413,1.373716167991648,64.15482539428226,90.6174582313864,12.826,74.688,125.573,90.571,231.9022325581396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17.929902750146688,12.881925531884123,1.091436810679527,0.1126178521742965,1.0338630355367644,8.47262164323265,1.2418527018600558,3.99378204090062,4.3833667180252585,6.4711722216500025,26.60940466287052,0.2142718264655281,21.42718264655281,11.802722251839626,1.373716167991648,64.15482539428226,87.4479073955792,13.028,74.347,91.971,80.102,231.9022325581396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False
2024-01-01,2023,4,1067,РЕАЛИСТ,18.3568740616221,21.33232505741505,1.2757966474357678,0.0866420070295989,1.0070704166149331,5.980579444584756,0.9735106503621762,8.69455682979789,3.325717592433384,6.455754376530987,16.762814764891857,0.1721893310428146,17.21893310428147,16.7207878311101,2.216380314037223,57.56217195016748,95.73687805642784,12.81,62.589,111.379,82.223,231.9022325581396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18.41058519495555,18.67229742563726,1.0426723939559126,0.1126178521742965,1.0338630355367644,5.584060548030434,1.0363416494561362,5.590255898256773,3.0371416869856884,6.356242727687982,17.609791125505836,0.1699226421590536,16.992264215905358,17.908115275589413,1.373716167991648,64.15482539428226,90.6174582313864,12.826,74.688,125.573,90.571,231.9022325581396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True
2024-04-01,2024,1,1067,РЕАЛИСТ,17.841749212373678,1.2372607160853202,0.1256849011766202,0.0235324894663311,1.0630921538569094,10.15831987087458,1.1515058897013504,7.491828763493658,4.713330064119672,6.005177947139832,30.81254398329254,0.2675847710278229,26.758477102782297,9.844147582585476,0.7174916574764126,17.517263074344815,97.79005524861878,12.977,74.748,80.43,80.978,231.9022325581396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18.3568740616221,21.33232505741505,1.2757966474357678,0.0866420070295989,1.0070704166149331,5.980579444584756,0.9735106503621762,8.69455682979789,3.325717592433384,6.455754376530987,16.762814764891857,0.1721893310428146,17.21893310428147,16.7207878311101,2.216380314037223,57.56217195016748,95.73687805642784,12.81,62.589,111.379,82.223,231.9022325581396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
2024-07-01,2024,2,1067,РЕАЛИСТ,18.19759459099084,6.678484563316095,0.4782962957926215,0.0660676998153308,1.0661193892810212,7.161748915612244,1.0818828803749787,5.799856769577384,3.5015595173596643,5.9756675806756,23.19555607508129,0.2143998809468336,21.439988094683365,13.963069800172017,1.7363997920997731,27.54528640056061,97.6255593597404,12.56,50.723,89.825,82.89,231.9022325581396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17.841749212373678,1.2372607160853202,0.1256849011766202,0.0235324894663311,1.0630921538569094,10.15831987087458,1.1515058897013504,7.491828763493658,4.713330064119672,6.005177947139832,30.81254398329254,0.2675847710278229,26.758477102782297,9.844147582585476,0.7174916574764126,17.517263074344815,97.79005524861878,12.977,74.748,80.43,80.978,231.9022325581396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False
2024-10-01,2024,3,1067,РЕАЛИСТ,18.687077160664707,1.925156971782196,0.1647122068453918,0.0540227830863716,1.0554751247358929,8.555780606965834,1.1908557702430664,7.598629535653954,3.9967465850444057,7.611131815441152,22.54917167820065,0.1893526675660993,18.935266756609938,11.688004238746291,0.5396648831961929,30.52120157788948,62.52282905833769,16.442,58.252,81.001,74.372,231.9022325581396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18.19759459099084,6.678484563316095,0.4782962957926215,0.0660676998153308,1.0661193892810212,7.161748915612244,1.0818828803749787,5.799856769577384,3.5015595173596643,5.9756675806756,23.19555607508129,0.2143998809468336,21.439988094683365,13.963069800172017,1.7363997920997731,27.54528640056061,97.6255593597404,12.56,50.723,89.825,82.89,231.9022325581396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False
2025-01-01,2024,4,1067,РЕАЛИСТ,18.671120625484274,3.7914241642831854,0.3019390554978164,0.0771001164363623,1.0524062231235831,7.963737171435725,1.1036677610936911,10.360917547059897,3.7882965949766434,6.631354900916767,24.34329259640404,0.2205672164626862,22.05672164626862,12.55691867364474,0.6285121968324909,48.04028577639334,67.48593709492484,14.167,90.311,101.391,79.343,231.9022325581396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18.687077160664707,1.925156971782196,0.1647122068453918,0.0540227830863716,1.0554751247358929,8.555780606965834,1.1908557702430664,7.598629535653954,3.9967465850444057,7.611131815441152,22.54917167820065,0.1893526675660993,18.935266756609938,11.688004238746291,0.5396648831961929,30.52120157788948,62.52282905833769,16.442,58.252,81.001,74.372,231.9022325581396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True
2019-10-01,2019,3,1068,"ПАО ""Невский банк""",15.129237183234205,-16.598469391153372,-2.0096983584188326,0.2174834323750419,2.5601139134548894,12.107733014767968,0.3378076266848012,8.916455935634524,4.628096873665645,18.35296803215073,11.937841044018418,0.3533916969600358,35.33916969600359,8.259184430151263,-16.85750234504654,11.921685177812646,100.50007393566254,42.054,153.78803333333332,288.65,31.70673333333333,104.78643333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15.32422496494981,-9.375130681246176,-1.3389103754439091,0.417142396358125,1.4978952688522065,14.28151159665687,0.4196201022801553,0.3218162458558827,5.931808939805431,19.9918110098278,12.069525748659286,0.2876298271478229,28.762982714782293,7.002059923643432,-4.640584858894972,28.85219031987993,99.48883994608988,44.959,153.78803333333332,219.987,31.70673333333333,104.78643333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False
2019-04-01,2019,1,1087,"АО Банк ""ККБ""",17.403523217846566,3.257394129974289,0.1193651769151481,1.8042845372150509,1.0094799832201795,3.66443765022964,0.0672966498923056,4.82651286276664,1.7341796330502277,14.30881150513107,0.1510281278170002,0.0224421465345881,2.2442146534588194,27.28931681883938,0.7911783929941534,15.087011724804544,87.67849525705348,31.101,75.564,109.972,0.635,21.582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17.773858233585,10.074576909309826,0.2666189255896804,5.939938156574447,1.0049814348847967,2.357951115471563,4.092951135696924,4.06487416296357,1.3077753715161031,15.018249121332904,0.093244849541025,0.0233319699713576,0.0227818135251565,42.40970024520681,0.5170928902918901,51.354133543435466,87.40395160090812,17.609,72.062,104.848,0.779,24.709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
2019-07-01,2019,2,1087,"АО Банк ""ККБ""",17.435953128858277,7.889087783099967,0.2985000627508158,3.67541264258732,1.0068014937674834,3.783708217701213,4.66120218579235,4.774930683488714,1.870943804746518,16.066975789201237,0.1438637412079253,0.0320778161242485,0.0308640851594962,26.429099245066755,1.093256542018047,27.303752712955493,84.69385429880063,34.758,68.663,106.063,0.757,19.826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17.403523217846566,3.257394129974289,0.1193651769151481,1.8042845372150509,1.0094799832201795,3.66443765022964,0.0672966498923056,4.82651286276664,1.7341796330502277,14.30881150513107,0.1510281278170002,0.0224421465345881,2.2442146534588194,27.28931681883938,0.7911783929941534,15.087011724804544,87.67849525705348,31.101,75.564,109.972,0.635,21.582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False
2019-10-01,2019,3,1087,"АО Банк ""ККБ""",17.546900548209354,9.61667616339654,0.3259212035954023,4.740650306532928,1.006893952523253,3.3891252867174564,0.0562833993286765,4.47942101287614,1.7026674627749474,14.164238296935569,0.1363942980009958,0.0242334861838209,2.4233486183820903,29.50613846939107,0.8379591103305026,38.89464289813073,83.07632175203523,30.579,90.665,110.723,0.759,20.438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17.435953128858277,7.889087783099967,0.2985000627508158,3.67541264258732,1.0068014937674834,3.783708217701213,4.66120218579235,4.774930683488714,1.870943804746518,16.066975789201237,0.1438637412079253,0.0320778161242485,0.0308640851594962,26.429099245066755,1.093256542018047,27.303752712955493,84.69385429880063,34.758,68.663,106.063,0.757,19.826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False
2020-01-01,2019,4,1087,"АО Банк ""ККБ""",17.629435523113855,7.060389114241033,0.2138479479825284,5.564075500905941,1.009371160860919,3.0288408262257143,0.0929740002518689,4.9026333843474585,1.4861780820635138,13.640807169624496,0.125412545768343,0.0134889910543374,1.3488991054337474,33.01593108958834,0.4572069561793454,46.77268031299241,75.80767516247352,29.549,92.773,111.431,0.492,20.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17.546900548209354,9.61667616339654,0.3259212035954023,4.740650306532928,1.006893952523253,3.3891252867174564,0.0562833993286765,4.47942101287614,1.7026674627749474,14.164238296935569,0.1363942980009958,0.0242334861838209,2.4233486183820903,29.50613846939107,0.8379591103305026,38.89464289813073,83.07632175203523,30.579,90.665,110.723,0.759,20.438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True
2020-04-01,2020,1,1087,"АО Банк ""ККБ""",17.641075487848763,-0.8253044797038533,-0.0251926024941832,0.6529839411919565,1.002667943804437,3.05252220407469,0.0807636574172508,6.682732224944816,1.3874753990689603,9.414651249593762,0.1076807672262842,0.013332824524027,1.3332824524027067,32.75979446325206,-0.0800045428010107,31.48896501645272,203.7925560063503,20.567,90.012,105.746,0.388,24.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17.629435523113855,7.060389114241033,0.2138479479825284,5.564075500905941,1.009371160860919,3.0288408262257143,0.0929740002518689,4.9026333843474585,1.4861780820635138,13.640807169624496,0.125412545768343,0.0134889910543374,1.3488991054337474,33.01593108958834,0.4572069561793454,46.77268031299241,75.80767516247352,29.549,92.773,111.431,0.492,20.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
2020-07-01,2020,2,1087,"АО Банк ""ККБ""",17.94086182193541,-1.4186235401414329,-0.033075053306661,1.262648976838318,1.0032010074635749,2.331489106924279,0.1297068688931019,6.897908702496065,1.053401306089665,7.273908302720125,0.0862245796119522,0.680633849412565,0.6647649453554716,42.89104319767587,-0.0751417727394164,44.01686585351371,111.91908146528158,15.904,93.575,95.894,0.344,21.638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17.641075487848763,-0.8253044797038533,-0.0251926024941832,0.6529839411919565,1.002667943804437,3.05252220407469,0.0807636574172508,6.682732224944816,1.3874753990689603,9.414651249593762,0.1076807672262842,0.013332824524027,1.3332824524027067,32.75979446325206,-0.0800045428010107,31.48896501645272,203.7925560063503,20.567,90.012,105.746,0.388,24.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False
2020-10-01,2020,3,1087,"АО Банк ""ККБ""",18.27761431125809,0.1572794695124542,0.0026479858018116,2.240710120964233,1.002337568870987,1.6836182179530923,0.1117163099882119,6.019928639805064,0.7728437870689241,7.469482553594507,0.053033559649007,0.4828456336400848,0.4747163565875292,59.39588852963227,0.0055214298843362,47.95833429531946,29.89838457529964,16.295,94.252,95.094,0.325,25.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17.94086182193541,-1.4186235401414329,-0.033075053306661,1.262648976838318,1.0032010074635749,2.331489106924279,0.1297068688931019,6.897908702496065,1.053401306089665,7.273908302720125,0.0862245796119522,0.680633849412565,0.6647649453554716,42.89104319767587,-0.0751417727394164,44.01686585351371,111.91908146528158,15.904,93.575,95.894,0.344,21.638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False
2021-01-01,2020,4,1087,"АО Банк ""ККБ""",18.40626943812966,0.8646452470303484,0.0129239148568147,3.055144602462537,1.0019369232382072,1.4947072109865065,3.664888500218627,6.624033597403837,0.6909723661692343,7.621770126452747,0.0425163218321211,0.0117770183932515,0.0116009864500884,66.90273470615026,0.0223665746211627,57.78227142830533,63.9123018262091,16.617,93.95,95.332,0.421,22.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18.27761431125809,0.1572794695124542,0.0026479858018116,2.240710120964233,1.002337568870987,1.6836182179530923,0.1117163099882119,6.019928639805064,0.7728437870689241,7.469482553594507,0.053033559649007,0.4828456336400848,0.4747163565875292,59.39588852963227,0.0055214298843362,47.95833429531946,29.89838457529964,16.295,94.252,95.094,0.325,25.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True
